state_id,warm_start_index,warm_start_kind,first_action_a,objective_value,optimizer_success,prediction_feasible,used_fallback,status,minimum_constraint_margin
level2_audit_004,1,constant_0.0,9.999999999999945,20.589493772243962,True,True,False,Optimization terminated successfully,0.11483904193594441
level2_audit_004,2,constant_2.5,9.999999999999968,20.589493772243962,True,True,False,Optimization terminated successfully,0.11483904193594441
level2_audit_004,3,constant_5.0,9.999999999999972,20.589493772243962,True,True,False,Optimization terminated successfully,0.11483904193594441
level2_audit_004,4,constant_7.5,9.999999999999984,20.589493772243962,True,True,False,Optimization terminated successfully,0.11483904193594441
level2_audit_004,5,constant_10.0,10.0,20.589493772243962,True,True,False,Optimization terminated successfully,0.11483904193594441
level2_audit_004,6,ramp_up,9.999999999999927,20.589493772243962,True,True,False,Optimization terminated successfully,0.11483904193594441
level2_audit_004,7,ramp_down,9.999999999999995,20.589493772244012,True,True,False,Optimization terminated successfully,0.11483904193594796
level2_audit_004,8,alternating,9.999999999999662,20.589493772244076,True,True,False,Optimization terminated successfully,0.11483904193594974
level2_audit_004,9,random_09,9.999999999999975,20.589493772243962,True,True,False,Optimization terminated successfully,0.11483904193594441
level2_audit_004,10,random_10,10.0,20.589493772243962,True,True,False,Optimization terminated successfully,0.11483904193594441
level2_audit_004,11,random_11,9.999999999999993,20.589493772243962,True,True,False,Optimization terminated successfully,0.11483904193594441
level2_audit_004,12,random_12,10.0,20.589493772243962,True,True,False,Optimization terminated successfully,0.11483904193594441
level2_audit_004,13,random_13,10.0,20.589493772243962,True,True,False,Optimization terminated successfully,0.11483904193594441
level2_audit_004,14,random_14,9.999999999999996,20.589493772243962,True,True,False,Optimization terminated successfully,0.11483904193594441
level2_audit_005,0,default,10.0,18.86859740042984,True,True,False,Optimization terminated successfully,0.10183764802224715
level2_audit_005,1,constant_0.0,10.0,18.86859740042984,True,True,False,Optimization terminated successfully,0.10183764802224715
level2_audit_005,2,constant_2.5,10.0,18.86859740042984,True,True,False,Optimization terminated successfully,0.10183764802224715
level2_audit_005,3,constant_5.0,10.0,18.86859740042984,True,True,False,Optimization terminated successfully,0.10183764802224715
level2_audit_005,4,constant_7.5,10.0,18.86859740042984,True,True,False,Optimization terminated successfully,0.10183764802224715
level2_audit_005,5,constant_10.0,10.0,18.86859740042984,True,True,False,Optimization terminated successfully,0.10183764802224715
level2_audit_005,6,ramp_up,9.999999999999783,18.868597400429916,True,True,False,Optimization terminated successfully,0.10183764802224893
level2_audit_005,7,ramp_down,10.0,18.86859740042984,True,True,False,Optimization terminated successfully,0.10183764802224715
level2_audit_005,8,alternating,10.0,18.86859740042984,True,True,False,Optimization terminated successfully,0.10183764802224715
level2_audit_005,9,random_09,9.999999999999938,18.868597400429845,True,True,False,Optimization terminated successfully,0.10183764802224982
level2_audit_005,10,random_10,10.0,18.86859740042984,True,True,False,Optimization terminated successfully,0.10183764802224804
level2_audit_005,11,random_11,10.0,18.86859740042984,True,True,False,Optimization terminated successfully,0.10183764802224715
level2_audit_005,12,random_12,9.999999999999991,18.86859740042984,True,True,False,Optimization terminated successfully,0.10183764802224715
level2_audit_005,13,random_13,10.0,18.86859740042984,True,True,False,Optimization terminated successfully,0.10183764802224715
level2_audit_005,14,random_14,9.999999999999948,18.868597400429845,True,True,False,Optimization terminated successfully,0.10183764802224893
level2_audit_006,0,default,10.0,17.227202495433694,True,True,False,Optimization terminated successfully,0.0897254542290149
level2_audit_006,1,constant_0.0,9.999999999999806,17.22720249543377,True,True,False,Optimization terminated successfully,0.08972545422901934
level2_audit_006,2,constant_2.5,10.0,17.227202495433694,True,True,False,Optimization terminated successfully,0.0897254542290149
level2_audit_006,3,constant_5.0,10.0,17.227202495433694,True,True,False,Optimization terminated successfully,0.0897254542290149
level2_audit_006,4,constant_7.5,10.0,17.227202495433694,True,True,False,Optimization terminated successfully,0.0897254542290149
level2_audit_006,5,constant_10.0,10.0,17.227202495433694,True,True,False,Optimization terminated successfully,0.0897254542290149
level2_audit_006,6,ramp_up,9.999999999999963,17.227202495433694,True,True,False,Optimization terminated successfully,0.08972545422901579
level2_audit_006,7,ramp_down,10.0,17.227202495433694,True,True,False,Optimization terminated successfully,0.08972545422901579
level2_audit_006,8,alternating,9.999999999999723,17.22720249543377,True,True,False,Optimization terminated successfully,0.08972545422901845
level2_audit_006,9,random_09,9.999999999999964,17.227202495433694,True,True,False,Optimization terminated successfully,0.08972545422901579
level2_audit_006,10,random_10,10.0,17.227202495433694,True,True,False,Optimization terminated successfully,0.0897254542290149
level2_audit_006,11,random_11,10.0,17.227202495433694,True,True,False,Optimization terminated successfully,0.0897254542290149
level2_audit_006,12,random_12,10.0,17.227202495433694,True,True,False,Optimization terminated successfully,0.0897254542290149
level2_audit_006,13,random_13,10.0,17.227202495433694,True,True,False,Optimization terminated successfully,0.0897254542290149
level2_audit_006,14,random_14,9.999999999999828,17.22720249543375,True,True,False,Optimization terminated successfully,0.08972545422901845
level2_audit_007,0,default,10.0,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546763
level2_audit_007,1,constant_0.0,10.0,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546763
level2_audit_007,2,constant_2.5,10.0,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546763
level2_audit_007,3,constant_5.0,10.0,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546763
level2_audit_007,4,constant_7.5,10.0,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546763
level2_audit_007,5,constant_10.0,10.0,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546763
level2_audit_007,6,ramp_up,9.999999999999913,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546763
level2_audit_007,7,ramp_down,9.999999999999998,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546763
level2_audit_007,8,alternating,9.999999999999925,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546763
level2_audit_007,9,random_09,10.0,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546763
level2_audit_007,10,random_10,9.999999999999925,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546852
level2_audit_007,11,random_11,10.0,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546763
level2_audit_007,12,random_12,9.99999999999987,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546852
level2_audit_007,13,random_13,10.0,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546763
level2_audit_007,14,random_14,10.0,15.658168285168335,True,True,False,Optimization terminated successfully,0.06067246898546763
level2_audit_008,0,default,10.0,14.332126226264137,True,True,False,Optimization terminated successfully,0.0504834401163885
level2_audit_008,1,constant_0.0,9.999999999999991,14.332126226264137,True,True,False,Optimization terminated successfully,0.0504834401163885
level2_audit_008,2,constant_2.5,9.999999999999858,14.332126226264197,True,True,False,Optimization terminated successfully,0.050483440116391165
level2_audit_008,3,constant_5.0,10.0,14.332126226264137,True,True,False,Optimization terminated successfully,0.0504834401163885
level2_audit_008,4,constant_7.5,9.999999999999998,14.332126226264137,True,True,False,Optimization terminated successfully,0.0504834401163885
level2_audit_008,5,constant_10.0,10.0,14.332126226264137,True,True,False,Optimization terminated successfully,0.0504834401163885
level2_audit_008,6,ramp_up,9.999999999999874,14.332126226264137,True,True,False,Optimization terminated successfully,0.05048344011638939
level2_audit_008,7,ramp_down,10.0,14.332126226264137,True,True,False,Optimization terminated successfully,0.05048344011638939
level2_audit_008,8,alternating,9.999999999999948,14.332126226264137,True,True,False,Optimization terminated successfully,0.050483440116391165
level2_audit_008,9,random_09,10.0,14.332126226264137,True,True,False,Optimization terminated successfully,0.05048344011639028
level2_audit_008,10,random_10,10.0,14.332126226264137,True,True,False,Optimization terminated successfully,0.0504834401163885
level2_audit_008,11,random_11,9.999999999999995,14.332126226264137,True,True,False,Optimization terminated successfully,0.0504834401163885
level2_audit_008,12,random_12,10.0,14.332126226264137,True,True,False,Optimization terminated successfully,0.0504834401163885
level2_audit_008,13,random_13,9.999999999999996,14.332126226264137,True,True,False,Optimization terminated successfully,0.0504834401163885
level2_audit_008,14,random_14,10.0,14.332126226264137,True,True,False,Optimization terminated successfully,0.0504834401163885
level2_audit_009,0,default,10.0,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910384
level2_audit_009,1,constant_0.0,10.0,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910384
level2_audit_009,2,constant_2.5,10.0,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910384
level2_audit_009,3,constant_5.0,9.99999999999996,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910384
level2_audit_009,4,constant_7.5,10.0,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910384
level2_audit_009,5,constant_10.0,10.0,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910384
level2_audit_009,6,ramp_up,10.0,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910384
level2_audit_009,7,ramp_down,10.0,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910384
level2_audit_009,8,alternating,9.99999999999993,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910473
level2_audit_009,9,random_09,10.0,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910384
level2_audit_009,10,random_10,9.999999999999973,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910473
level2_audit_009,11,random_11,10.0,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910384
level2_audit_009,12,random_12,9.999999999999966,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910384
level2_audit_009,13,random_13,9.999999999999996,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910384
level2_audit_009,14,random_14,10.0,12.903409969753717,True,True,False,Optimization terminated successfully,0.03553263471910384
level2_audit_010,0,default,10.0,11.568121776756026,True,True,False,Optimization terminated successfully,0.01088825368731694
level2_audit_010,1,constant_0.0,9.999999999999964,11.568121776756026,True,True,False,Optimization terminated successfully,0.01088825368731694
level2_audit_010,2,constant_2.5,10.0,11.568121776756026,True,True,False,Optimization terminated successfully,0.01088825368731694
level2_audit_010,3,constant_5.0,10.0,11.568121776756026,True,True,False,Optimization terminated successfully,0.01088825368731694
level2_audit_010,4,constant_7.5,9.999999999999995,11.568121776756026,True,True,False,Optimization terminated successfully,0.010888253687317828
level2_audit_010,5,constant_10.0,10.0,11.568121776756026,True,True,False,Optimization terminated successfully,0.01088825368731694
level2_audit_010,6,ramp_up,10.0,11.568121776756026,True,True,False,Optimization terminated successfully,0.01088825368731694
level2_audit_010,7,ramp_down,10.0,11.568121776756026,True,True,False,Optimization terminated successfully,0.01088825368731694
level2_audit_010,8,alternating,9.999999999999897,11.568121776756026,True,True,False,Optimization terminated successfully,0.010888253687317828
level2_audit_010,9,random_09,10.0,11.568121776756026,True,True,False,Optimization terminated successfully,0.01088825368731694
level2_audit_010,10,random_10,10.0,11.568121776756026,True,True,False,Optimization terminated successfully,0.01088825368731694
level2_audit_010,11,random_11,9.999999999999895,11.568121776756026,True,True,False,Optimization terminated successfully,0.010888253687318716
level2_audit_010,12,random_12,9.999999999999925,11.568121776756026,True,True,False,Optimization terminated successfully,0.01088825368731694
level2_audit_010,13,random_13,10.0,11.568121776756026,True,True,False,Optimization terminated successfully,0.01088825368731694
level2_audit_010,14,random_14,10.0,11.568121776756026,True,True,False,Optimization terminated successfully,0.01088825368731694
level2_audit_011,0,default,10.0,10.45452746255206,True,True,False,Optimization terminated successfully,0.0
level2_audit_011,1,constant_0.0,9.999999999999995,10.454527462595298,True,True,False,Optimization terminated successfully,1.8129497902918956e-11
level2_audit_011,2,constant_2.5,9.999999999999957,10.454527462595298,True,True,False,Optimization terminated successfully,1.8129497902918956e-11
level2_audit_011,3,constant_5.0,9.999999999999995,10.454527462595278,True,True,False,Optimization terminated successfully,1.8120616118721955e-11
level2_audit_011,4,constant_7.5,10.0,10.454527462350404,True,True,False,Optimization terminated successfully,-8.455014466335342e-11
level2_audit_011,5,constant_10.0,10.0,10.454527462552042,True,True,False,Optimization terminated successfully,-1.0658141036401503e-14
level2_audit_011,6,ramp_up,9.99999999999999,10.454527462595294,True,True,False,Optimization terminated successfully,1.8124168832400755e-11
level2_audit_011,7,ramp_down,10.0,10.45452746255206,True,True,False,Optimization terminated successfully,0.0
level2_audit_011,8,alternating,10.0,10.454527462595294,True,True,False,Optimization terminated successfully,1.8126833367659856e-11
level2_audit_011,9,random_09,10.0,10.45452746255206,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
level2_audit_011,10,random_10,10.0,10.45452746255206,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
level2_audit_011,11,random_11,9.999999999999998,10.454527462595278,True,True,False,Optimization terminated successfully,1.8116175226623454e-11
level2_audit_011,12,random_12,10.0,10.45452746255206,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
level2_audit_011,13,random_13,10.0,10.454527462552045,True,True,False,Optimization terminated successfully,-6.217248937900877e-15
level2_audit_011,14,random_14,9.999999999999991,10.454527462595255,True,True,False,Optimization terminated successfully,1.8113510691364354e-11
level2_audit_012,0,default,10.0,9.436719126818279,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
level2_audit_012,1,constant_0.0,10.0,9.436719126818303,True,True,False,Optimization terminated successfully,1.1546319456101628e-14
level2_audit_012,2,constant_2.5,10.0,9.436719126818279,True,True,False,Optimization terminated successfully,0.0
level2_audit_012,3,constant_5.0,10.0,9.436719126818188,True,True,False,Optimization terminated successfully,-4.440892098500626e-14
level2_audit_012,4,constant_7.5,10.0,9.436719126818279,True,True,False,Optimization terminated successfully,0.0
level2_audit_012,5,constant_10.0,10.0,9.43671912681806,True,True,False,Optimization terminated successfully,-9.947598300641403e-14
level2_audit_012,6,ramp_up,9.99999999999994,9.436719126818046,True,True,False,Optimization terminated successfully,-1.056932319443149e-13
level2_audit_012,7,ramp_down,10.0,9.436719126817955,True,True,False,Optimization terminated successfully,-1.412203687323199e-13
level2_audit_012,8,alternating,10.0,9.436719126818291,True,True,False,Optimization terminated successfully,5.329070518200751e-15
level2_audit_012,9,random_09,10.0,9.436719126818474,True,True,False,Optimization terminated successfully,8.615330671091215e-14
level2_audit_012,10,random_10,10.0,9.436719126818515,True,True,False,Optimization terminated successfully,1.0125233984581428e-13
level2_audit_012,11,random_11,10.0,9.436719126818279,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
level2_audit_012,12,random_12,10.0,9.436719124881112,True,True,False,Optimization terminated successfully,-8.584466471006635e-10
level2_audit_012,13,random_13,10.0,9.436719126818266,True,True,False,Optimization terminated successfully,-9.769962616701378e-15
level2_audit_012,14,random_14,10.0,9.436719126818279,True,True,False,Optimization terminated successfully,0.0
level2_audit_013,0,default,10.0,8.308048781128885,True,True,False,Optimization terminated successfully,-1.7763568394002505e-14
level2_audit_013,1,constant_0.0,9.999999999999998,8.308048781129502,True,True,False,Optimization terminated successfully,2.8332891588433995e-13
level2_audit_013,2,constant_2.5,10.0,8.308048781128893,True,True,False,Optimization terminated successfully,-1.4210854715202004e-14
level2_audit_013,3,constant_5.0,9.999999999999979,8.308048781128855,True,True,False,Optimization terminated successfully,-3.108624468950438e-14
level2_audit_013,4,constant_7.5,9.999999999999982,8.308048781128925,True,True,False,Optimization terminated successfully,8.881784197001252e-16
level2_audit_013,5,constant_10.0,10.0,8.308048781128925,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
level2_audit_013,6,ramp_up,10.0,8.308048781128925,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
level2_audit_013,7,ramp_down,10.0,8.308048767395404,True,True,False,Optimization terminated successfully,-6.557394627293434e-09
level2_audit_013,8,alternating,9.99999999999999,8.308048781128958,True,True,False,Optimization terminated successfully,1.5987211554602254e-14
level2_audit_013,9,random_09,10.0,8.308048781128711,True,True,False,Optimization terminated successfully,-9.681144774731365e-14
level2_audit_013,10,random_10,9.999999999999975,8.308048781128925,True,True,False,Optimization terminated successfully,8.881784197001252e-16
level2_audit_013,11,random_11,10.0,8.308048781128925,True,True,False,Optimization terminated successfully,8.881784197001252e-16
level2_audit_013,12,random_12,9.999999999999998,8.308048781128925,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
level2_audit_013,13,random_13,10.0,8.308048781128893,True,True,False,Optimization terminated successfully,-1.1546319456101628e-14
level2_audit_013,14,random_14,10.0,8.308048781128893,True,True,False,Optimization terminated successfully,-1.2434497875801753e-14
level2_audit_014,0,default,10.0,7.3397865223168335,True,True,False,Optimization terminated successfully,-6.217248937900877e-15
level2_audit_014,1,constant_0.0,10.0,7.3397865223168095,True,True,False,Optimization terminated successfully,-8.881784197001252e-15
level2_audit_014,2,constant_2.5,9.99999999999997,7.339786522316035,True,True,False,Optimization terminated successfully,-4.076738946423575e-13
level2_audit_014,3,constant_5.0,9.999999999999972,7.339786522316869,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
level2_audit_014,4,constant_7.5,9.999999999999972,7.339786522316842,True,True,False,Optimization terminated successfully,0.0
level2_audit_014,5,constant_10.0,10.0,7.339786522316869,True,True,False,Optimization terminated successfully,8.881784197001252e-16
level2_audit_014,6,ramp_up,10.0,7.339786522316842,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
level2_audit_014,7,ramp_down,10.0,7.339786522316329,True,True,False,Optimization terminated successfully,-2.6645352591003757e-13
level2_audit_014,8,alternating,9.999999999999984,7.339786522316869,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
level2_audit_014,9,random_09,10.0,7.33978652231681,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
level2_audit_014,10,random_10,9.999999999999995,7.339786522317293,True,True,False,Optimization terminated successfully,-2.842170943040401e-14
level2_audit_014,11,random_11,9.999999999999996,7.3397865223168,True,True,False,Optimization terminated successfully,-6.217248937900877e-14
level2_audit_014,12,random_12,9.999999999999996,7.339786522316834,True,True,False,Optimization terminated successfully,0.0
level2_audit_014,13,random_13,10.0,7.33978652231681,True,True,False,Optimization terminated successfully,-2.6645352591003757e-15
level2_audit_014,14,random_14,10.0,7.339786522316876,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
level2_audit_015,0,default,10.0,6.254112904955707,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
level2_audit_015,1,constant_0.0,10.0,6.254112904955689,True,True,False,Optimization terminated successfully,-9.769962616701378e-15
level2_audit_015,2,constant_2.5,10.0,6.254112904955677,True,True,False,Optimization terminated successfully,-7.993605777301127e-15
level2_audit_015,3,constant_5.0,10.0,6.254112904955739,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
level2_audit_015,4,constant_7.5,9.999999999999986,6.254112904955761,True,True,False,Optimization terminated successfully,2.6645352591003757e-15
level2_audit_015,5,constant_10.0,10.0,6.254112904955665,True,True,False,Optimization terminated successfully,-1.0658141036401503e-14
level2_audit_015,6,ramp_up,9.999999999999961,6.254112904955946,True,True,False,Optimization terminated successfully,1.509903313490213e-14
level2_audit_015,7,ramp_down,10.0,6.254112904955768,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
level2_audit_015,8,alternating,10.0,6.254112904955935,True,True,False,Optimization terminated successfully,8.881784197001252e-16
level2_audit_015,9,random_09,10.0,6.254112904955707,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
level2_audit_015,10,random_10,9.999999999999998,6.254112904955707,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
level2_audit_015,11,random_11,10.0,6.254112904955672,True,True,False,Optimization terminated successfully,-2.6645352591003757e-14
level2_audit_015,12,random_12,10.0,6.254112904957027,True,True,False,Optimization terminated successfully,2.1760371282653068e-13
level2_audit_015,13,random_13,10.0,6.254112904955628,True,True,False,Optimization terminated successfully,-5.5067062021407764e-14
level2_audit_015,14,random_14,9.999999999999973,6.254112904956027,True,True,False,Optimization terminated successfully,5.329070518200751e-15
level2_audit_016,0,default,9.999999999999986,5.549492153991235,True,True,False,Optimization terminated successfully,-1.829647544582258e-13
level2_audit_016,1,constant_0.0,9.999999999999991,5.549492153991335,True,True,False,Optimization terminated successfully,-2.7622348852673895e-13
level2_audit_016,2,constant_2.5,10.0,5.549492153991826,True,True,False,Optimization terminated successfully,0.0
level2_audit_016,3,constant_5.0,10.0,5.549492153991746,True,True,False,Optimization terminated successfully,-1.3322676295501878e-14
level2_audit_016,4,constant_7.5,9.999999999999998,5.549492153991826,True,True,False,Optimization terminated successfully,8.881784197001252e-16
level2_audit_016,5,constant_10.0,10.0,5.549492153991746,True,True,False,Optimization terminated successfully,-4.440892098500626e-15
level2_audit_016,6,ramp_up,9.999999999999995,5.549492153991373,True,True,False,Optimization terminated successfully,-1.0125233984581428e-13
level2_audit_016,7,ramp_down,10.0,5.549492153992404,True,True,False,Optimization terminated successfully,0.0
level2_audit_016,8,alternating,10.0,5.549492153991826,True,True,False,Optimization terminated successfully,0.0
level2_audit_016,9,random_09,9.99999999999996,5.549492153991479,True,True,False,Optimization terminated successfully,-1.971756091734278e-13
