trajectory_id,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_core_temperature_c,state_surface_temperature_c,state_previous_current_a,state_ambient_temperature_c,split
phase6r_ic_0219,0.6944791666666666,0.0207421875,0.04296296296296296,26.55904,29.21224489795918,0.7513148009015779,25.0,train
phase6r_ic_0220,0.6971875,0.0657421875,0.07296296296296295,28.23904,30.412244897959184,1.660405709992487,25.0,test
phase6r_ic_0221,0.6998958333333334,0.0432421875,0.022962962962962963,29.91904,31.61224489795918,2.569496619083396,25.0,train
phase6r_ic_0222,0.7026041666666667,0.0882421875,0.05296296296296296,31.599040000000002,32.81224489795918,3.4785875281743044,25.0,test
phase6r_ic_0223,0.7053125,0.0024609375,0.08296296296296295,33.27904,25.783673469387754,4.387678437265214,25.0,train
phase6r_ic_0224,0.7080208333333333,0.0474609375,0.006296296296296296,25.28224,26.983673469387753,5.296769346356124,25.0,train
phase6r_ic_0225,0.7107291666666666,0.0249609375,0.03629629629629629,26.96224,28.183673469387756,6.205860255447032,25.0,train
phase6r_ic_0226,0.7134375,0.0699609375,0.0662962962962963,28.64224,29.383673469387755,7.114951164537942,25.0,train
phase6r_ic_0227,0.7161458333333333,0.0137109375,0.016296296296296295,30.32224,30.583673469387755,8.02404207362885,25.0,train
phase6r_ic_0228,0.7188541666666667,0.0587109375,0.046296296296296294,32.00224,31.783673469387754,8.93313298271976,25.0,train
phase6r_ic_0229,0.7215625,0.0362109375,0.07629629629629628,25.61824,32.98367346938775,9.84222389181067,25.0,test
phase6r_ic_0230,0.7242708333333333,0.0812109375,0.026296296296296297,27.29824,25.955102040816325,0.8339594290007514,25.0,test
phase6r_ic_0231,0.7269791666666666,0.0080859375,0.05629629629629629,28.97824,27.155102040816328,1.7430503380916604,25.0,validation
phase6r_ic_0232,0.7296875,0.0530859375,0.08629629629629627,30.65824,28.355102040816327,2.6521412471825694,25.0,train
phase6r_ic_0233,0.7323958333333334,0.0305859375,0.009629629629629629,32.33824,29.555102040816323,3.561232156273478,25.0,train
phase6r_ic_0234,0.7351041666666667,0.07558593749999999,0.039629629629629626,25.95424,30.755102040816325,4.470323065364388,25.0,train
phase6r_ic_0235,0.7378125,0.0193359375,0.06962962962962962,27.63424,31.955102040816325,5.379413974455297,25.0,train
phase6r_ic_0236,0.7405208333333334,0.0643359375,0.019629629629629625,29.314239999999998,33.155102040816324,6.288504883546206,25.0,validation
phase6r_ic_0237,0.7432291666666667,0.041835937499999996,0.04962962962962962,30.99424,26.1265306122449,7.197595792637116,25.0,train
phase6r_ic_0238,0.7459375,0.0868359375,0.07962962962962962,32.67424,27.3265306122449,8.106686701728025,25.0,train
phase6r_ic_0239,0.7486458333333333,0.0052734374999999995,0.029629629629629627,26.29024,28.526530612244898,9.015777610818935,25.0,train
