time_s,charge_current_a,raw_requested_current_a,soc,terminal_voltage_v,average_temperature_c,core_temperature_c,surface_temperature_c,evaluation_time_s,optimizer_success,prediction_feasible,used_fallback,target_current_cap_active,source
425.0,4.7989301070357655,4.7989301070357655,0.24849391603652013,3.763945802165916,33.12065271073619,33.12232049934613,33.11398155629642,4.18e-05,True,True,False,False,phase6r_full_state_pure_reduced
430.0,4.7843102009591805,4.7843102009591805,0.24982289109234213,3.764482480976385,33.15221111862038,33.15388067181211,33.145532905853436,6.48e-05,True,True,False,False,phase6r_full_state_pure_reduced
435.0,4.770054971452567,4.770054971452567,0.2511479063621901,3.7650199413892853,33.18307888365533,33.18475016785817,33.176393746843964,5.8e-05,True,True,False,False,phase6r_full_state_pure_reduced
440.0,4.756153260673401,4.756153260673401,0.25246906004571046,3.7655585299275,33.21327192368168,33.21494490571256,33.20657999555819,4.5100000000000005e-05,True,True,False,False,phase6r_full_state_pure_reduced
445.0,4.742594347764752,4.742594347764752,0.253786447364534,3.766098584376264,33.242805727033215,33.244480374107475,33.23610713873617,4.61e-05,True,True,False,False,phase6r_full_state_pure_reduced
450.0,4.7293679271315465,4.7293679271315465,0.2551001606776261,3.766640434161644,33.27169536754853,33.273371647289224,33.26499024858576,4.57e-05,True,True,False,False,phase6r_full_state_pure_reduced
455.0,4.716464088024731,4.716464088024731,0.2564102895909663,3.7671844007159256,33.29995551887193,33.30163339931765,33.29324399708905,4.4000000000000006e-05,True,True,False,False,phase6r_full_state_pure_reduced
460.0,4.703873295343041,4.703873295343041,0.2577169210618949,3.7677307978304144,33.327600468086786,33.32927991769825,33.32088266964092,4.4200000000000004e-05,True,True,False,False,phase6r_full_state_pure_reduced
465.0,4.6915863715678245,4.6915863715678245,0.25902013949844155,3.7682799319960214,33.354644128721624,33.356325116387055,33.347920178059915,8.570000000000001e-05,True,True,False,False,phase6r_full_state_pure_reduced
470.0,4.679594479752078,4.679594479752078,0.26032002685392824,3.768832102731964,33.38110005316636,33.382782548205796,33.374370073008606,4.9500000000000004e-05,True,True,False,False,phase6r_full_state_pure_reduced
475.0,4.667889107490582,4.667889107490582,0.2616166627171201,3.7693876029028694,33.40698144453314,33.408665416701794,33.40024555585851,3.4500000000000005e-05,True,True,False,False,phase6r_full_state_pure_reduced
480.0,4.656462051803567,4.656462051803567,0.2629101243981766,3.769946719024533,33.43230116799421,33.43398658748491,33.425559490031425,3.15e-05,True,True,False,False,phase6r_full_state_pure_reduced
485.0,4.645305404871646,4.645305404871646,0.26420048701064097,3.7705097315585863,33.457071761626544,33.45875859907136,33.450324411847284,3.8100000000000005e-05,True,True,False,False,phase6r_full_state_pure_reduced
490.0,4.63441154056472,4.63441154056472,0.26548782354968675,3.771076915196333,33.48130544679101,33.48299367326217,33.47455254090637,3.3600000000000004e-05,True,True,False,False,phase6r_full_state_pure_reduced
495.0,4.6237731017122545,4.6237731017122545,0.266772204966829,3.7716485391320016,33.50501413807207,33.506703725082176,33.49825579003166,4.27e-05,True,True,False,False,phase6r_full_state_pure_reduced
500.0,4.61338298806654,4.61338298806654,0.26805370024129194,3.7722248673256873,33.528209452802045,33.529900372303686,33.5214457747955,4.4500000000000004e-05,True,True,False,False,phase6r_full_state_pure_reduced
505.0,4.6032343449145525,4.6032343449145525,0.2693323764482126,3.772806158756266,33.550902720192404,33.55259494457721,33.54413382265319,3.61e-05,True,True,False,False,phase6r_full_state_pure_reduced
510.0,4.593320552297602,4.593320552297602,0.27060829882385085,3.773392667664547,33.57310499009315,33.574798492190354,33.566330981704326,3.24e-05,True,True,False,False,phase6r_full_state_pure_reduced
515.0,4.583635214801163,4.583635214801163,0.2718815308279623,3.773984643786979,33.59482704139987,33.59652179447439,33.58804802910179,3.68e-05,True,True,False,False,phase6r_full_state_pure_reduced
520.0,4.574172151880353,4.574172151880353,0.2731521342034846,3.774582332580192,33.61607939012693,33.61777536787704,33.609295479126466,5.28e-05,True,True,False,False,phase6r_full_state_pure_reduced
525.0,4.564925388688975,4.564925388688975,0.274420169033676,3.7751859754366883,33.636872297163826,33.638569473718476,33.63008359094523,4.8100000000000004e-05,True,True,False,False,phase6r_full_state_pure_reduced
530.0,4.555889147382686,4.555889147382686,0.2756856937968379,3.7757958098919775,33.6572157757312,33.65891412564695,33.65042237606822,4.11e-05,True,True,False,False,phase6r_full_state_pure_reduced
535.0,4.547057838868758,4.547057838868758,0.27694876541874586,3.776412069823464,33.677119598551315,33.67881909680899,33.6703216055206,5.9000000000000004e-05,True,True,False,False,phase6r_full_state_pure_reduced
540.0,4.5384260549769895,4.5384260549769895,0.27820943932290615,3.777034985641395,33.69659330474749,33.69829392674859,33.689790816743084,3.88e-05,True,True,False,False,phase6r_full_state_pure_reduced
545.0,4.52998856102802,4.52998856102802,0.27946776947874724,3.777664784472145,33.71564620648593,33.71734792804873,33.70883932023471,3.88e-05,True,True,False,False,phase6r_full_state_pure_reduced
550.0,4.521740288776812,4.521740288776812,0.2807238084478519,3.7783016903341493,33.73428739537238,33.73599019272787,33.72747620595043,3.91e-05,True,True,False,False,phase6r_full_state_pure_reduced
555.0,4.513676329710564,4.513676329710564,0.28197760742832706,3.778945924306754,33.752525748615774,33.75422959840335,33.74571034946546,3.8700000000000006e-05,True,True,False,False,phase6r_full_state_pure_reduced
560.0,4.505791928681534,4.505791928681534,0.2832292162974053,3.7795977046922613,33.770369934969835,33.77207481423288,33.76355041791764,4.11e-05,True,True,False,False,phase6r_full_state_pure_reduced
565.0,4.498082477856416,4.498082477856416,0.2844786836523654,3.780257247171438,33.78782842046344,33.78953430664471,33.78100487573836,4.11e-05,True,True,False,False,phase6r_full_state_pure_reduced
570.0,4.490543510965033,4.490543510965033,0.2857260568498557,3.7809247649527356,33.80490947392958,33.80661634486647,33.79808199018202,4.27e-05,True,True,False,False,phase6r_full_state_pure_reduced
575.0,4.483170697831991,4.483170697831991,0.28697138204369793,3.7816004689154665,33.82162117234238,33.82332900626209,33.814789836663536,4.24e-05,True,True,False,False,phase6r_full_state_pure_reduced
580.0,4.475959839175919,4.475959839175919,0.2882147042212468,3.782284567747177,33.83797140597112,33.83968018148572,33.83113630391272,4.3700000000000005e-05,True,True,False,False,phase6r_full_state_pure_reduced
585.0,4.468906861661685,4.468906861661685,0.289456067238375,3.78297726807543,33.85396788335959,33.855677579460995,33.84712909895396,6.340000000000001e-05,True,True,False,False,phase6r_full_state_pure_reduced
590.0,4.462007813191775,4.462007813191775,0.2906955138531505,3.7836787745942155,33.86961813613877,33.871328732193675,33.862775751919145,2.47e-05,True,True,False,False,phase6r_full_state_pure_reduced
595.0,4.455258858423781,4.455258858423781,0.2919330857582682,3.78438929018519,33.884929523680285,33.88664099942502,33.87808362070133,2.3e-05,True,True,False,False,phase6r_full_state_pure_reduced
600.0,4.448656274501529,4.448656274501529,0.2931688236122964,3.7851090160339336,33.89990923759776,33.901621573133134,33.89305989545627,5.0100000000000005e-05,True,True,False,False,phase6r_full_state_pure_reduced
605.0,4.442196446988122,4.442196446988122,0.2944027670697931,3.785838151741413,33.914564306102754,33.91627748188884,33.9077116029584,5.02e-05,True,True,False,False,phase6r_full_state_pure_reduced
610.0,4.435875865989708,4.435875865989708,0.2956349548103458,3.786576895430816,33.92890159822153,33.93061559507247,33.92204561081776,5.02e-05,True,True,False,False,phase6r_full_state_pure_reduced
615.0,4.429691122459397,4.429691122459397,0.2968654245665845,3.7873254438499315,33.94292782787876,33.94464262695753,33.93606863156367,4.58e-05,True,True,False,False,phase6r_full_state_pure_reduced
620.0,4.4236389046712965,4.4236389046712965,0.2980942131512154,3.788083992469221,33.95664955785373,33.95836514066693,33.949787226600954,2.3100000000000002e-05,True,True,False,False,phase6r_full_state_pure_reduced
625.0,4.417715994855124,4.417715994855124,0.29932135648311964,3.7888527355757415,33.970073203614376,33.971789552006996,33.96320781004391,3.8700000000000006e-05,True,True,False,False,phase6r_full_state_pure_reduced
630.0,4.4119192659824416,4.4119192659824416,0.3005468896125592,3.7896309881478785,33.98320503703423,33.98492213318448,33.97633665243325,3.3e-05,True,True,False,False,phase6r_full_state_pure_reduced
635.0,4.406245678695934,4.406245678695934,0.3017708467455303,3.790412286464262,33.99605118999704,33.99776901641116,33.98917988434056,3.69e-05,True,True,False,False,phase6r_full_state_pure_reduced
640.0,4.400692278373729,4.400692278373729,0.30299326126730075,3.7911952789741665,34.00861765789355,34.01033619740068,34.00174349986503,4.4000000000000006e-05,True,True,False,False,phase6r_full_state_pure_reduced
645.0,4.395256192321083,4.395256192321083,0.30421416576516774,3.7919799542446286,34.02091030301478,34.022629538761834,34.01403336002655,4.72e-05,True,True,False,False,phase6r_full_state_pure_reduced
650.0,4.389934627082292,4.389934627082292,0.3054335920504684,3.792766300807721,34.03293485784571,34.03465477329232,34.02605519605929,4.6e-05,True,True,False,False,phase6r_full_state_pure_reduced
655.0,4.384724865866019,4.384724865866019,0.3066515711798756,3.793554307197856,34.04469692826334,34.04641750717679,34.03781461260953,4.44e-05,True,True,False,False,phase6r_full_state_pure_reduced
660.0,4.379624266077679,4.379624266077679,0.30786813347600833,3.7943439619873134,34.056201996642606,34.0579232230929,34.049317090841434,4.5600000000000004e-05,True,True,False,False,phase6r_full_state_pure_reduced
665.0,4.374630256952813,4.374630256952813,0.30908330854738414,3.795135253820012,34.06745542487369,34.069177283228576,34.06056799145415,4.5100000000000005e-05,True,True,False,False,phase6r_full_state_pure_reduced
670.0,4.369740337285869,4.369740337285869,0.31029712530774134,3.7959281714435966,34.07846245729388,34.08018493221399,34.071572557613464,4.4800000000000005e-05,True,True,False,False,phase6r_full_state_pure_reduced
675.0,4.364952073249006,4.364952073249006,0.31150961199475496,3.796722703739843,34.08922822353712,34.090951299971124,34.0823359178011,4.99e-05,True,True,False,False,phase6r_full_state_pure_reduced
680.0,4.360263096295984,4.360263096295984,0.3127207961881705,3.797518839753456,34.09975774130408,34.101481404483934,34.09286308858468,5.44e-05,True,True,False,False,phase6r_full_state_pure_reduced
685.0,4.355671101146436,4.355671101146436,0.31393070482737784,3.7983165687192773,34.11005591905568,34.111780154491896,34.10315897731081,5.2400000000000007e-05,True,True,False,False,phase6r_full_state_pure_reduced
690.0,4.351173843846141,4.351173843846141,0.3151393642284462,3.7991158800879496,34.120127558632454,34.121852352109464,34.11322838472442,5.2900000000000005e-05,True,True,False,False,phase6r_full_state_pure_reduced
695.0,4.3467691398992025,4.3467691398992025,0.3163468001006404,3.7999167635500877,34.1299773578025,34.131702695374045,34.12307600751633,4.58e-05,True,True,False,False,phase6r_full_state_pure_reduced
700.0,4.342454862468295,4.342454862468295,0.3175530375624372,3.8007192090589768,34.139609912740205,34.14133578072481,34.1327064408018,5.1500000000000005e-05,True,True,False,False,phase6r_full_state_pure_reduced
705.0,4.338228940639366,4.338228940639366,0.3187581011570592,3.8015232068518605,34.149029720438115,34.150756105414615,34.1421241805321,5.02e-05,True,True,False,False,phase6r_full_state_pure_reduced
710.0,4.3340893577474695,4.3340893577474695,0.3199620148675446,3.8023287474698435,34.15824118105402,34.15996806985717,34.15133362584141,8.42e-05,True,True,False,False,phase6r_full_state_pure_reduced
715.0,4.330034149760575,4.330034149760575,0.321164802131367,3.8031358217764595,34.167248600195414,34.16897597991153,34.16033908133097,9.49e-05,True,True,False,False,phase6r_full_state_pure_reduced
720.0,4.3260614037184535,4.3260614037184535,0.32236648585462213,3.803944420974937,34.176056191143175,34.17778404910584,34.16914475929252,5.3200000000000006e-05,True,True,False,False,phase6r_full_state_pure_reduced
