state_id,warm_start_index,warm_start_kind,first_action_a,objective_value,optimizer_success,prediction_feasible,used_fallback,status,minimum_constraint_margin
audit_002,4,constant_7.5,5.753952335384863,0.027899693609349137,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_002,5,constant_10.0,5.753952335384868,0.02789969360939331,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_002,6,ramp_up,5.753952335384853,0.027899693609344415,True,True,False,Optimization terminated successfully,0.0
audit_002,7,ramp_down,5.7539523353848585,0.027899693609357106,True,True,False,Optimization terminated successfully,0.0
audit_002,8,alternating,5.753952335384865,0.027899693609350462,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_002,9,random_09,5.753952335384842,0.027899693609940063,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_002,10,random_10,5.753952335384849,0.027899693609343586,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_002,11,random_11,5.753952335384801,0.02789969408332168,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
audit_002,12,random_12,5.753952335384868,0.027899693733868795,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_002,13,random_13,5.753952335384852,0.027899693715036387,True,True,False,Optimization terminated successfully,0.0
audit_002,14,random_14,5.753952335384852,0.02789969361922376,True,True,False,Optimization terminated successfully,0.0
audit_003,0,default,5.697090881886778,0.024880146984809597,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_003,1,constant_0.0,5.697090881886839,0.024880146979896448,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_003,2,constant_2.5,5.697090881886766,0.024880146980265513,True,True,False,Optimization terminated successfully,2.6645352591003757e-15
audit_003,3,constant_5.0,5.697090881886793,0.024880146984757177,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_003,4,constant_7.5,5.697090881886841,0.02488014697982887,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_003,5,constant_10.0,5.697090881886783,0.024880146982966554,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_003,6,ramp_up,5.6970908818867585,0.024880147029546627,True,True,False,Optimization terminated successfully,2.6645352591003757e-15
audit_003,7,ramp_down,5.697090881886765,0.024880146979481734,True,True,False,Optimization terminated successfully,2.6645352591003757e-15
audit_003,8,alternating,5.697090881886837,0.024880146979479364,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_003,9,random_09,5.697090881886836,0.024880147056928203,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_003,10,random_10,5.697090881886779,0.024880146979759574,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_003,11,random_11,5.697090881886797,0.024880146992872637,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_003,12,random_12,5.697090881886802,0.02488014698029902,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_003,13,random_13,5.697090881886768,0.02488014698858473,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_003,14,random_14,5.697090881886801,0.024880146980176612,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_004,0,default,5.646373630337771,0.022332229818198674,True,True,False,Optimization terminated successfully,0.0
audit_004,1,constant_0.0,5.64637363033775,0.02233222930241321,True,True,False,Optimization terminated successfully,0.0
audit_004,2,constant_2.5,5.646373630337766,0.022332229727312677,True,True,False,Optimization terminated successfully,0.0
audit_004,3,constant_5.0,5.646373630337763,0.022332229312451442,True,True,False,Optimization terminated successfully,0.0
audit_004,4,constant_7.5,5.646373630337755,0.022332229302212687,True,True,False,Optimization terminated successfully,0.0
audit_004,5,constant_10.0,5.646373630337771,0.02233222931697567,True,True,False,Optimization terminated successfully,0.0
audit_004,6,ramp_up,5.6463736303377505,0.022332229339600166,True,True,False,Optimization terminated successfully,0.0
audit_004,7,ramp_down,5.646373630337761,0.022332229604453073,True,True,False,Optimization terminated successfully,0.0
audit_004,8,alternating,5.646373630337756,0.022332229302072293,True,True,False,Optimization terminated successfully,0.0
audit_004,9,random_09,5.6463736303377505,0.02233222960311855,True,True,False,Optimization terminated successfully,0.0
audit_004,10,random_10,5.646373630337755,0.022332229304720966,True,True,False,Optimization terminated successfully,0.0
audit_004,11,random_11,5.6463736303377505,0.022332229312851597,True,True,False,Optimization terminated successfully,0.0
audit_004,12,random_12,5.646373630337753,0.022332229302144433,True,True,False,Optimization terminated successfully,0.0
audit_004,13,random_13,5.646373630337756,0.02233222930205029,True,True,False,Optimization terminated successfully,0.0
audit_004,14,random_14,5.646373630337753,0.022332229302112476,True,True,False,Optimization terminated successfully,0.0
audit_005,0,default,5.600798461082237,0.020253565075167925,True,True,False,Optimization terminated successfully,0.0
audit_005,1,constant_0.0,5.600798461082217,0.020253565071815034,True,True,False,Optimization terminated successfully,0.0
audit_005,2,constant_2.5,5.600798461082222,0.02025356540371141,True,True,False,Optimization terminated successfully,0.0
audit_005,3,constant_5.0,5.600798461082223,0.020253565076272854,True,True,False,Optimization terminated successfully,0.0
audit_005,4,constant_7.5,5.600798461082234,0.020253565071806225,True,True,False,Optimization terminated successfully,0.0
audit_005,5,constant_10.0,5.600798461082234,0.02025356507203658,True,True,False,Optimization terminated successfully,0.0
audit_005,6,ramp_up,5.600798461082213,0.020253565072057462,True,True,False,Optimization terminated successfully,0.0
audit_005,7,ramp_down,5.6007984610822215,0.020253565071806087,True,True,False,Optimization terminated successfully,0.0
audit_005,8,alternating,5.600798461082224,0.020253565072463706,True,True,False,Optimization terminated successfully,0.0
audit_005,9,random_09,5.60079846108222,0.020253565073378377,True,True,False,Optimization terminated successfully,0.0
audit_005,10,random_10,5.60079846108224,0.020253565073220837,True,True,False,Optimization terminated successfully,0.0
audit_005,11,random_11,5.600798461082239,0.02025356558037546,True,True,False,Optimization terminated successfully,0.0
audit_005,12,random_12,5.600798461082233,0.020253565094569808,True,True,False,Optimization terminated successfully,0.0
audit_005,13,random_13,5.600798461082228,0.020253565163335655,True,True,False,Optimization terminated successfully,0.0
audit_005,14,random_14,5.600798461082224,0.020253565304955007,True,True,False,Optimization terminated successfully,0.0
audit_006,0,default,5.562391074889515,0.018506181283250156,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
audit_006,1,constant_0.0,5.56239107488952,0.01850618127747865,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_006,2,constant_2.5,5.562391074889515,0.018506181279204063,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
audit_006,3,constant_5.0,5.56239107488952,0.018506181277426134,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_006,4,constant_7.5,5.562391074889555,0.0185061812775304,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_006,5,constant_10.0,5.562391074889547,0.018506181283173516,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_006,6,ramp_up,5.562391074889545,0.018506181278475958,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_006,7,ramp_down,5.562391074889518,0.018506181288096044,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
audit_006,8,alternating,5.562391074889556,0.018506181312671968,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_006,9,random_09,5.5623910748895655,0.018506181277414182,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_006,10,random_10,5.562391074889548,0.018506181346015088,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_006,11,random_11,5.562391074889544,0.01850618127950138,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_006,12,random_12,5.562391074889536,0.01850618127784513,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_006,13,random_13,5.5623910748895655,0.018506181277469946,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_006,14,random_14,5.562391074889516,0.018506181311669926,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
audit_007,0,default,5.5253095857501995,0.016993252913792303,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_007,1,constant_0.0,5.525309585750201,0.016993252914268904,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_007,2,constant_2.5,5.525309585750197,0.016993253222422934,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_007,3,constant_5.0,5.525309585750175,0.016993252812003323,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_007,4,constant_7.5,5.5253095857501835,0.016993252811980362,True,True,False,Optimization terminated successfully,0.0
audit_007,5,constant_10.0,5.525309585750178,0.01699325281198469,True,True,False,Optimization terminated successfully,0.0
audit_007,6,ramp_up,5.525309585750175,0.016993253212034192,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_007,7,ramp_down,5.525309585750174,0.01699325302207853,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_007,8,alternating,5.525309585750193,0.016993252982326245,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_007,9,random_09,5.525309585750167,0.016993252812137125,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_007,10,random_10,5.525309585750178,0.016993253154613863,True,True,False,Optimization terminated successfully,0.0
audit_007,11,random_11,5.5253095857501675,0.016993252935219208,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_007,12,random_12,5.525309585750201,0.016993252845202825,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_007,13,random_13,5.525309585750189,0.016993252815694856,True,True,False,Optimization terminated successfully,0.0
audit_007,14,random_14,5.5253095857501915,0.016993252812546215,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_008,0,default,5.492628180939806,0.015736826112703328,True,True,False,Optimization terminated successfully,2.6645352591003757e-15
audit_008,1,constant_0.0,5.49262818093987,0.01573682590528048,True,True,False,Optimization terminated successfully,0.0
audit_008,2,constant_2.5,5.492628180939867,0.0157368258525658,True,True,False,Optimization terminated successfully,0.0
audit_008,3,constant_5.0,5.492628180939863,0.015736825862389083,True,True,False,Optimization terminated successfully,0.0
audit_008,4,constant_7.5,5.492628180939866,0.015736825863143806,True,True,False,Optimization terminated successfully,0.0
audit_008,5,constant_10.0,5.49262818093987,0.015736826031190587,True,True,False,Optimization terminated successfully,0.0
audit_008,6,ramp_up,5.4926281809398345,0.015736825853857786,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_008,7,ramp_down,5.4926281809398345,0.015736825852565757,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_008,8,alternating,5.492628180939863,0.01573682585261454,True,True,False,Optimization terminated successfully,0.0
audit_008,9,random_09,5.4926281809398665,0.015736825854605948,True,True,False,Optimization terminated successfully,0.0
audit_008,10,random_10,5.49262818093987,0.01573682585256629,True,True,False,Optimization terminated successfully,0.0
audit_008,11,random_11,5.4926281809398,0.015736825852569282,True,True,False,Optimization terminated successfully,2.6645352591003757e-15
audit_008,12,random_12,5.492628180939806,0.015736825855402092,True,True,False,Optimization terminated successfully,2.6645352591003757e-15
audit_008,13,random_13,5.492628180939813,0.015736825854055742,True,True,False,Optimization terminated successfully,2.6645352591003757e-15
audit_008,14,random_14,5.49262818093986,0.015736825852565802,True,True,False,Optimization terminated successfully,0.0
audit_009,0,default,5.460344201566854,0.014583956823903172,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_009,1,constant_0.0,5.46034420156685,0.014583956757039383,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_009,2,constant_2.5,5.460344201566853,0.014583956736664702,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_009,3,constant_5.0,5.460344201566865,0.014583956752329095,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_009,4,constant_7.5,5.460344201566867,0.014583956957866143,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_009,5,constant_10.0,5.460344201566881,0.014583956805003422,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_009,6,ramp_up,5.46034420156692,0.014583956736673185,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_009,7,ramp_down,5.460344201566854,0.01458395673666511,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_009,8,alternating,5.460344201566852,0.014583956737189178,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_009,9,random_09,5.46034420156688,0.014583956807031204,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_009,10,random_10,5.460344201566916,0.014583956736664416,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_009,11,random_11,5.460344201566863,0.014583956738645744,True,True,False,Optimization terminated successfully,0.0
audit_009,12,random_12,5.4603442015668575,0.014583956736665196,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_009,13,random_13,5.460344201566915,0.014583956736665182,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_009,14,random_14,5.460344201566863,0.014583956736664905,True,True,False,Optimization terminated successfully,0.0
audit_010,0,default,5.432105575557072,0.013579301676473539,True,True,False,Optimization terminated successfully,0.0
audit_010,1,constant_0.0,5.432105575557065,0.013579301667783176,True,True,False,Optimization terminated successfully,0.0
audit_010,2,constant_2.5,5.432105575557062,0.013579301660649686,True,True,False,Optimization terminated successfully,0.0
audit_010,3,constant_5.0,5.432105575557076,0.013579301942535172,True,True,False,Optimization terminated successfully,0.0
audit_010,4,constant_7.5,5.432105575557057,0.013579301660746392,True,True,False,Optimization terminated successfully,0.0
audit_010,5,constant_10.0,5.432105575557073,0.01357930166069219,True,True,False,Optimization terminated successfully,0.0
audit_010,6,ramp_up,5.432105575557057,0.013579301660648543,True,True,False,Optimization terminated successfully,0.0
audit_010,7,ramp_down,5.432105575557069,0.013579301660649213,True,True,False,Optimization terminated successfully,0.0
audit_010,8,alternating,5.432105575557079,0.01357930166065599,True,True,False,Optimization terminated successfully,0.0
audit_010,9,random_09,5.432105575557063,0.013579301661793894,True,True,False,Optimization terminated successfully,0.0
audit_010,10,random_10,5.432105575557083,0.013579301660649032,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_010,11,random_11,5.432105575557068,0.013579301660656126,True,True,False,Optimization terminated successfully,0.0
audit_010,12,random_12,5.432105575557073,0.013579301660653693,True,True,False,Optimization terminated successfully,0.0
audit_010,13,random_13,5.432105575557048,0.013579301660648881,True,True,False,Optimization terminated successfully,0.0
audit_010,14,random_14,5.432105575557061,0.013579301663639713,True,True,False,Optimization terminated successfully,0.0
audit_011,0,default,5.402478585764675,0.01264869211530092,True,True,False,Optimization terminated successfully,0.0
audit_011,1,constant_0.0,5.402478585764683,0.01264869204710043,True,True,False,Optimization terminated successfully,0.0
audit_011,2,constant_2.5,5.402478585764687,0.012648692047112631,True,True,False,Optimization terminated successfully,0.0
audit_011,3,constant_5.0,5.402478585764694,0.012648692047099756,True,True,False,Optimization terminated successfully,0.0
audit_011,4,constant_7.5,5.402478585764695,0.012648692187198527,True,True,False,Optimization terminated successfully,0.0
audit_011,5,constant_10.0,5.402478585764688,0.012648692047099577,True,True,False,Optimization terminated successfully,0.0
audit_011,6,ramp_up,5.402478585767372,0.012648692267173463,True,True,False,Optimization terminated successfully,-9.50350909079134e-14
audit_011,7,ramp_down,5.402478585764706,0.012648692047099631,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_011,8,alternating,5.402478585764703,0.012648692047099118,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_011,9,random_09,5.402478585764731,0.012648692047108502,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_011,10,random_10,5.402478585764687,0.012648692047101345,True,True,False,Optimization terminated successfully,0.0
audit_011,11,random_11,5.402478585764683,0.012648692047097579,True,True,False,Optimization terminated successfully,0.0
audit_011,12,random_12,5.402478585764706,0.012648692052901546,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_011,13,random_13,5.402478585764698,0.01264869204765087,True,True,False,Optimization terminated successfully,0.0
audit_011,14,random_14,5.402478585764685,0.012648692537718127,True,True,False,Optimization terminated successfully,0.0
audit_012,0,default,5.375010054598182,0.01182762114765622,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
audit_012,1,constant_0.0,5.375010054598218,0.011827621147671802,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_012,2,constant_2.5,5.37501005459818,0.011827621147656793,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
audit_012,3,constant_5.0,5.375010054598208,0.01182762114766766,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_012,4,constant_7.5,5.37501005459817,0.011827621625581217,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
audit_012,5,constant_10.0,5.375010054598168,0.011827621147655575,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
audit_012,6,ramp_up,5.375010054598198,0.011827621147799951,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_012,7,ramp_down,5.375010054598194,0.011827621147657605,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
audit_012,8,alternating,5.375010054598242,0.011827621147661893,True,True,False,Optimization terminated successfully,-2.6645352591003757e-15
audit_012,9,random_09,5.3750100545982376,0.011827621172431543,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_012,10,random_10,5.375010054598235,0.011827621147665963,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_012,11,random_11,5.37501005459817,0.011827621147656078,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
audit_012,12,random_12,5.37501005459821,0.011827621147668037,True,True,False,Optimization terminated successfully,-1.7763568394002505e-15
audit_012,13,random_13,5.375010054598164,0.011827621147656243,True,True,False,Optimization terminated successfully,1.7763568394002505e-15
audit_012,14,random_14,5.375010054596599,0.011827621148864391,True,True,False,Optimization terminated successfully,5.595524044110789e-14
audit_013,0,default,5.3534917916415985,0.011152463266114538,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_013,1,constant_0.0,5.353491791641595,0.011152463266073978,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_013,2,constant_2.5,5.3534917916416065,0.01115246326607183,True,True,False,Optimization terminated successfully,0.0
audit_013,3,constant_5.0,5.353491791641604,0.011152463266092292,True,True,False,Optimization terminated successfully,0.0
audit_013,4,constant_7.5,5.353491791641611,0.011152463356799088,True,True,False,Optimization terminated successfully,0.0
audit_013,5,constant_10.0,5.353491791641605,0.011152463331559533,True,True,False,Optimization terminated successfully,0.0
audit_013,6,ramp_up,5.353491791641619,0.011152463266078569,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_013,7,ramp_down,5.35349179164164,0.011152463266071526,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_013,8,alternating,5.3534917916413125,0.01115246335619464,True,True,False,Optimization terminated successfully,1.0658141036401503e-14
audit_013,9,random_09,5.3534917916416305,0.011152463266169652,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_013,10,random_10,5.353491791641603,0.011152463266095713,True,True,False,Optimization terminated successfully,0.0
audit_013,11,random_11,5.353491791641592,0.011152463266644326,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_013,12,random_12,5.353491791641611,0.011152463266070785,True,True,False,Optimization terminated successfully,0.0
audit_013,13,random_13,5.353491791641605,0.011152463266071057,True,True,False,Optimization terminated successfully,0.0
audit_013,14,random_14,5.353491791641606,0.011152463266073517,True,True,False,Optimization terminated successfully,0.0
audit_014,0,default,5.325207454541856,0.010478494427179394,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_014,1,constant_0.0,5.325207454541826,0.010478494427180182,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_014,2,constant_2.5,5.325207454541853,0.010478494427179984,True,True,False,Optimization terminated successfully,-8.881784197001252e-16
audit_014,3,constant_5.0,5.325207454541826,0.01047849442719466,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_014,4,constant_7.5,5.3252074545418395,0.010478494427179455,True,True,False,Optimization terminated successfully,0.0
audit_014,5,constant_10.0,5.325207454541831,0.010478494427181266,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_014,6,ramp_up,5.325207454541805,0.010478494427197243,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_014,7,ramp_down,5.325207454541472,0.010478494427240262,True,True,False,Optimization terminated successfully,1.0658141036401503e-14
audit_014,8,alternating,5.325207454542366,0.010478494721218014,True,True,False,Optimization terminated successfully,-2.042810365310288e-14
audit_014,9,random_09,5.325207454541838,0.01047849442721318,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_014,10,random_10,5.325207454541834,0.01047849452018398,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_014,11,random_11,5.32520745454182,0.010478494427186147,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_014,12,random_12,5.325207454541832,0.010478494427182466,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_014,13,random_13,5.325207416079609,0.010478494652223986,True,True,False,Optimization terminated successfully,1.3716974223143552e-09
audit_014,14,random_14,5.325207454541819,0.010478494427179179,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_015,0,default,5.305710308651374,0.009900995738015153,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_015,1,constant_0.0,5.305710308651328,0.009900995736287495,True,True,False,Optimization terminated successfully,2.6645352591003757e-15
audit_015,2,constant_2.5,5.3057103086514354,0.009900995736181964,True,True,False,Optimization terminated successfully,0.0
audit_015,3,constant_5.0,5.3057103086510775,0.009900998378698869,True,True,False,Optimization terminated successfully,1.1546319456101628e-14
audit_015,4,constant_7.5,5.305710308651392,0.00990099573661813,True,True,False,Optimization terminated successfully,8.881784197001252e-16
audit_015,5,constant_10.0,5.305710308651492,0.00990099573644277,True,True,False,Optimization terminated successfully,-2.6645352591003757e-15
audit_015,6,ramp_up,5.305710308651414,0.009900995736169534,True,True,False,Optimization terminated successfully,0.0
audit_015,7,ramp_down,5.305710308650731,0.00990099573635681,True,True,False,Optimization terminated successfully,2.4868995751603507e-14
audit_015,8,alternating,5.305710308651405,0.00990099573616859,True,True,False,Optimization terminated successfully,0.0
audit_015,9,random_09,5.305710308651422,0.009900995736169808,True,True,False,Optimization terminated successfully,0.0
audit_015,10,random_10,5.305710308651414,0.009900995736169071,True,True,False,Optimization terminated successfully,0.0
audit_015,11,random_11,5.3057103086514,0.009900995738013561,True,True,False,Optimization terminated successfully,0.0
audit_015,12,random_12,5.30571030865127,0.009900995738123764,True,True,False,Optimization terminated successfully,6.217248937900877e-15
audit_015,13,random_13,5.3057103086514195,0.009900995751114604,True,True,False,Optimization terminated successfully,0.0
audit_015,14,random_14,5.305710308651404,0.00990099573616906,True,True,False,Optimization terminated successfully,0.0
audit_016,0,default,5.269987843844599,0.009395485618302273,True,True,False,Optimization terminated successfully,0.00027061088010249534
audit_016,1,constant_0.0,5.270175160398615,0.009395485565384358,True,True,False,Optimization terminated successfully,0.00026393051388406974
audit_016,2,constant_2.5,5.270678972559033,0.009395486037418372,True,True,False,Optimization terminated successfully,0.00024596280273403437
audit_016,3,constant_5.0,5.270222606390513,0.009395485563962594,True,True,False,Optimization terminated successfully,0.0002622384231711905
audit_016,4,constant_7.5,5.270271941703545,0.009395485566730165,True,True,False,Optimization terminated successfully,0.0002604789526312601
audit_016,5,constant_10.0,5.270267205561989,0.009395485567395712,True,True,False,Optimization terminated successfully,0.0002606478600748474
audit_016,6,ramp_up,5.270223088672694,0.00939548556397105,True,True,False,Optimization terminated successfully,0.00026222122329411235
audit_016,7,ramp_down,5.270222540987756,0.009395485563962868,True,True,False,Optimization terminated successfully,0.00026224075566361194
audit_016,8,alternating,5.270163444404105,0.009395485568990596,True,True,False,Optimization terminated successfully,0.000264348347397636
audit_016,9,random_09,5.2701162129211045,0.009395485572714708,True,True,False,Optimization terminated successfully,0.00026603278797132646
audit_016,10,random_10,5.270151792564546,0.00939548556762502,True,True,False,Optimization terminated successfully,0.00026476389291918423
audit_016,11,random_11,5.270644744668952,0.009395485727519737,True,True,False,Optimization terminated successfully,0.00024718348951147107
audit_016,12,random_12,5.270347793056798,0.009395485579415625,True,True,False,Optimization terminated successfully,0.0002577738269655683
audit_016,13,random_13,5.270213631166615,0.009395485563964287,True,True,False,Optimization terminated successfully,0.0002625585111797335
audit_016,14,random_14,5.270752139267273,0.009395485819629014,True,True,False,Optimization terminated successfully,0.00024335342093895207
